CNO,START,END,ORGAN,CANCER,CANCER_TYPE
2,124800105,127216062,pancreas,carcinoma,NS
2,124817484,125060705,lung,carcinoma,squamous_cell_carcinoma
2,125065309,125333357,lung,carcinoma,squamous_cell_carcinoma
2,125085446,125150131,pancreas,carcinoma,NS
2,125127796,127059609,ovary,carcinoma,serous_carcinoma
2,125473922,125645167,large_intestine,carcinoma,adenocarcinoma
2,125714788,126442332,pancreas,carcinoma,NS
2,125958733,126027834,urinary_tract,carcinoma,NS
2,125958733,126005225,endometrium,carcinoma,endometrioid_carcinoma
2,125964868,126005631,large_intestine,carcinoma,adenocarcinoma
2,125964868,126005631,lung,carcinoma,squamous_cell_carcinoma
2,126109363,126110949,pancreas,carcinoma,NS
2,126154620,126158145,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
2,126160643,126239051,endometrium,carcinoma,endometrioid_carcinoma
2,126327505,126442332,pancreas,carcinoma,NS
2,126379490,126442332,pancreas,carcinoma,NS
2,126395813,127894614,liver,carcinoma,hepatocellular_carcinoma
2,126455284,126456344,kidney,carcinoma,clear_cell_renal_cell_carcinoma
2,126455657,126742136,pancreas,carcinoma,NS
2,126455657,127673527,pancreas,carcinoma,NS
2,126457906,126459411,large_intestine,carcinoma,adenocarcinoma
2,126984196,127387469,pancreas,carcinoma,NS
2,127079722,127104544,lung,carcinoma,adenocarcinoma
2,127131081,132340915,pancreas,carcinoma,NS
2,127131081,136884679,pancreas,carcinoma,NS
2,127216462,127753755,pancreas,carcinoma,NS
2,127218915,129812129,pancreas,carcinoma,NS
2,127306608,128841017,lung,carcinoma,squamous_cell_carcinoma
2,127387643,127402833,pancreas,carcinoma,NS
2,127412013,128438361,pancreas,carcinoma,NS
2,127614183,127617310,pancreas,carcinoma,NS
2,127617395,129593844,pancreas,carcinoma,NS
2,127679248,146862731,pancreas,carcinoma,NS
2,127756449,128279047,pancreas,carcinoma,NS
2,127919199,127924714,urinary_tract,carcinoma,NS
2,128125514,132301131,breast,carcinoma,NS
2,128284041,128412453,pancreas,carcinoma,NS
2,128364684,128569248,pancreas,carcinoma,NS
2,128393800,128480973,pancreas,carcinoma,NS
2,128413311,128572995,pancreas,carcinoma,NS
2,128451894,128459113,pancreas,carcinoma,NS
2,128451894,128516543,pancreas,carcinoma,NS
2,128461556,131664521,pancreas,carcinoma,NS
2,128526909,128554348,pancreas,carcinoma,NS
2,128574831,128736671,pancreas,carcinoma,NS
2,128741044,130705746,pancreas,carcinoma,NS
2,129595082,135200758,pancreas,carcinoma,NS
2,129814127,136554890,pancreas,carcinoma,NS
2,129817160,129825927,large_intestine,carcinoma,adenocarcinoma
2,129817704,129825927,kidney,carcinoma,clear_cell_renal_cell_carcinoma
2,129822326,129825927,ovary,carcinoma,serous_carcinoma
2,129839918,129849908,lung,carcinoma,adenocarcinoma
2,129850767,129868979,lung,carcinoma,adenocarcinoma
2,129874792,129899376,pancreas,carcinoma,NS
2,129890345,129910254,large_intestine,carcinoma,adenocarcinoma
2,129904740,137668220,pancreas,carcinoma,NS
2,130011800,130057332,ovary,carcinoma,serous_carcinoma
2,130179589,130199225,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
2,130387775,131157859,lung,carcinoma,squamous_cell_carcinoma
2,130569610,131522872,large_intestine,carcinoma,adenocarcinoma
2,130569610,130645658,large_intestine,carcinoma,adenocarcinoma
2,130582553,130658839,endometrium,carcinoma,endometrioid_carcinoma
2,130607496,132645747,large_intestine,carcinoma,adenocarcinoma
2,130615350,130647878,large_intestine,carcinoma,adenocarcinoma
2,130619101,130647878,large_intestine,carcinoma,adenocarcinoma
2,130624641,130645658,large_intestine,carcinoma,adenocarcinoma
2,130624641,130645658,large_intestine,carcinoma,adenocarcinoma
2,130711564,133141384,pancreas,carcinoma,NS
2,130744961,133049342,breast,carcinoma,ductal_carcinoma
2,131480411,131593045,pancreas,carcinoma,NS
2,131603226,131756531,pancreas,carcinoma,NS
2,131672101,131674870,pancreas,carcinoma,NS
2,131673223,132274077,large_intestine,carcinoma,adenocarcinoma
2,131678879,134994825,pancreas,carcinoma,NS
2,131762450,132151248,pancreas,carcinoma,NS
2,131931331,132098142,pancreas,carcinoma,NS
2,131935646,132483893,endometrium,carcinoma,endometrioid_carcinoma
2,132029026,132184976,large_intestine,carcinoma,adenocarcinoma
2,132029026,132207389,large_intestine,carcinoma,adenocarcinoma
2,132034339,132166387,large_intestine,carcinoma,adenocarcinoma
2,132155873,132233464,large_intestine,carcinoma,adenocarcinoma
2,132166816,132324717,large_intestine,carcinoma,adenocarcinoma
2,132170888,132229873,large_intestine,carcinoma,adenocarcinoma
2,132170888,132262229,large_intestine,carcinoma,adenocarcinoma
2,132177371,132560272,pancreas,carcinoma,NS
2,132181483,132226368,large_intestine,carcinoma,adenocarcinoma
2,132187027,132491986,large_intestine,carcinoma,adenocarcinoma
2,132301140,132847714,breast,carcinoma,NS
2,132312705,132491986,large_intestine,carcinoma,adenocarcinoma
2,132323011,133129821,breast,carcinoma,NS
2,132343339,132913797,pancreas,carcinoma,NS
2,132343465,132548137,pancreas,carcinoma,NS
2,132347652,132872475,pancreas,carcinoma,NS
2,132347652,132508152,pancreas,carcinoma,NS
2,132347652,132548137,pancreas,carcinoma,NS
2,132464402,132613092,large_intestine,carcinoma,adenocarcinoma
2,132563942,132913797,pancreas,carcinoma,NS
2,132779982,133830482,ovary,carcinoma,serous_carcinoma
2,133034154,133187785,pancreas,carcinoma,NS
2,133034154,137531892,pancreas,carcinoma,NS
2,133141767,133227542,pancreas,carcinoma,NS
2,133143346,133160607,kidney,carcinoma,clear_cell_renal_cell_carcinoma
2,133183996,133355496,ovary,carcinoma,serous_carcinoma
2,133188533,133277257,pancreas,carcinoma,NS
2,133226267,133231758,breast,carcinoma,NS
2,133229308,135190752,pancreas,carcinoma,NS
2,133277683,142516507,pancreas,carcinoma,NS
2,133319651,133390433,lung,carcinoma,squamous_cell_carcinoma
2,133780185,133950661,lung,carcinoma,squamous_cell_carcinoma
2,133799388,133862100,large_intestine,carcinoma,adenocarcinoma
2,133830790,134326523,ovary,carcinoma,serous_carcinoma
2,133900074,134261295,lung,carcinoma,squamous_cell_carcinoma
2,133967125,134049093,ovary,carcinoma,serous_carcinoma
2,134067145,134151645,ovary,carcinoma,serous_carcinoma
2,134193885,134363401,pancreas,carcinoma,NS
2,134328695,135902476,ovary,carcinoma,serous_carcinoma
2,134414755,135212632,ovary,carcinoma,serous_carcinoma
2,134589381,134595521,large_intestine,carcinoma,adenocarcinoma
2,134590183,134595849,lung,carcinoma,adenocarcinoma
2,134591340,134598413,large_intestine,carcinoma,adenocarcinoma
2,134617106,134793274,pancreas,carcinoma,NS
2,134687468,134705923,lung,carcinoma,adenocarcinoma
2,134692470,134719720,lung,carcinoma,adenocarcinoma
2,134706575,134713214,lung,carcinoma,adenocarcinoma
2,134855665,134900236,large_intestine,carcinoma,adenocarcinoma
2,134994991,136452322,pancreas,carcinoma,NS
2,135017888,137120322,lung,carcinoma,squamous_cell_carcinoma
2,135062598,135111489,large_intestine,carcinoma,adenocarcinoma
2,135076046,137723026,pancreas,carcinoma,NS
2,135112268,135167741,large_intestine,carcinoma,adenocarcinoma
2,135168676,135205984,large_intestine,carcinoma,adenocarcinoma
2,135177097,135181465,endometrium,carcinoma,endometrioid_carcinoma
2,135190934,135395863,pancreas,carcinoma,NS
2,135203162,135221749,pancreas,carcinoma,NS
2,135212819,135222542,central_nervous_system,glioma,astrocytoma_Grade_IV
2,135212819,135222427,large_intestine,carcinoma,adenocarcinoma
2,135223497,176918858,pancreas,carcinoma,NS
2,135224576,137748015,pancreas,carcinoma,NS
2,135397569,135628406,pancreas,carcinoma,NS
2,135462360,135483534,large_intestine,carcinoma,adenocarcinoma
2,135629330,136498516,pancreas,carcinoma,NS
2,136337569,136940581,endometrium,carcinoma,endometrioid_carcinoma
2,136462661,136462661,pancreas,carcinoma,NS
2,136462831,136464965,pancreas,carcinoma,NS
2,136472107,137616423,pancreas,carcinoma,NS
2,136498965,137956653,pancreas,carcinoma,NS
2,136555484,137531892,pancreas,carcinoma,NS
2,136849419,145317330,breast,carcinoma,NS
2,136886830,137644809,pancreas,carcinoma,NS
2,136940954,137052723,endometrium,carcinoma,endometrioid_carcinoma
2,137120377,144095037,lung,carcinoma,squamous_cell_carcinoma
2,137428777,137778077,pancreas,carcinoma,NS
2,137535866,139780817,pancreas,carcinoma,NS
2,137535866,140532933,pancreas,carcinoma,NS
2,137535866,140364648,pancreas,carcinoma,NS
2,137573418,137748015,pancreas,carcinoma,NS
2,137616877,140320186,pancreas,carcinoma,NS
2,137647008,140138681,pancreas,carcinoma,NS
2,137678829,139778282,pancreas,carcinoma,NS
2,137756717,140364648,pancreas,carcinoma,NS
2,137756717,140551751,pancreas,carcinoma,NS
2,137785783,140083984,pancreas,carcinoma,NS
2,137785783,140138681,pancreas,carcinoma,NS
2,137811955,137960883,lung,carcinoma,squamous_cell_carcinoma
2,137866132,137870289,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
2,137957569,138979328,pancreas,carcinoma,NS
2,138057425,142118351,pancreas,carcinoma,NS
2,138541034,138886799,lung,carcinoma,adenocarcinoma
2,138620371,138640525,large_intestine,carcinoma,adenocarcinoma
2,138751821,139309423,large_intestine,carcinoma,adenocarcinoma
2,138788075,138805603,large_intestine,carcinoma,adenocarcinoma
2,138979542,139778282,pancreas,carcinoma,NS
2,139037982,139181035,large_intestine,carcinoma,adenocarcinoma
2,139185789,139537261,pancreas,carcinoma,NS
2,139544206,140992793,pancreas,carcinoma,NS
2,139779146,142942795,pancreas,carcinoma,NS
2,139780778,139822634,pancreas,carcinoma,NS
2,139781697,143028915,pancreas,carcinoma,NS
2,139820383,139834024,breast,carcinoma,NS
2,139820383,139844786,breast,carcinoma,NS
2,139822511,139871224,urinary_tract,carcinoma,NS
2,139823059,142565707,pancreas,carcinoma,NS
2,140084615,143603794,pancreas,carcinoma,NS
2,140138681,143783182,pancreas,carcinoma,NS
2,140159379,143781731,pancreas,carcinoma,NS
2,140159379,142995338,pancreas,carcinoma,NS
2,140159379,143560193,pancreas,carcinoma,NS
2,140159379,140562947,pancreas,carcinoma,NS
2,140159379,141669902,pancreas,carcinoma,NS
2,140173484,140500673,pancreas,carcinoma,NS
2,140320779,142823667,pancreas,carcinoma,NS
2,140372174,143028915,pancreas,carcinoma,NS
2,140372174,142989440,pancreas,carcinoma,NS
2,140464009,140654531,pancreas,carcinoma,NS
2,140533235,143610406,pancreas,carcinoma,NS
2,140553141,142668576,pancreas,carcinoma,NS
2,140562994,143638569,pancreas,carcinoma,NS
2,140726386,140852976,large_intestine,carcinoma,adenocarcinoma
2,140729861,140844090,large_intestine,carcinoma,adenocarcinoma
2,140789774,140944992,ovary,carcinoma,serous_carcinoma
2,140844573,144941539,lung,carcinoma,adenocarcinoma
2,140890326,141215617,pancreas,carcinoma,NS
2,140943640,141032676,pancreas,carcinoma,NS
2,140976293,141043970,breast,carcinoma,NS
2,140995843,141180816,pancreas,carcinoma,NS
2,141049882,141998560,lung,carcinoma,adenocarcinoma
2,141068850,141690671,ovary,carcinoma,serous_carcinoma
2,141123496,141158535,pancreas,carcinoma,NS
2,141129468,141424620,ovary,carcinoma,serous_carcinoma
2,141190436,142166561,pancreas,carcinoma,NS
2,141231988,141459366,ovary,carcinoma,serous_carcinoma
2,141265080,141346007,pancreas,carcinoma,NS
2,141389182,141428751,pancreas,carcinoma,NS
2,141466385,142035285,liver,carcinoma,hepatocellular_carcinoma
2,141472034,142281024,lung,carcinoma,squamous_cell_carcinoma
2,141537758,142196555,lung,carcinoma,squamous_cell_carcinoma
2,141542811,141656541,lung,carcinoma,squamous_cell_carcinoma
2,141542811,141571329,lung,carcinoma,squamous_cell_carcinoma
2,141543563,141571329,kidney,carcinoma,clear_cell_renal_cell_carcinoma
2,141571938,142075716,lung,carcinoma,squamous_cell_carcinoma
2,141604286,142187540,cervix,carcinoma,squamous_cell_carcinoma
2,141616755,142151285,large_intestine,carcinoma,adenocarcinoma
2,141659026,141783763,lung,carcinoma,squamous_cell_carcinoma
2,141659527,141910109,ovary,carcinoma,serous_carcinoma
2,141665832,142033583,urinary_tract,carcinoma,NS
2,141671250,141698709,pancreas,carcinoma,NS
2,141698967,141929225,pancreas,carcinoma,NS
2,141705593,141917330,endometrium,carcinoma,endometrioid_carcinoma
2,141717646,141761965,lung,carcinoma,squamous_cell_carcinoma
2,141721191,141863594,ovary,carcinoma,serous_carcinoma
2,141734563,141878501,ovary,carcinoma,serous_carcinoma
2,141764164,141869140,lung,carcinoma,squamous_cell_carcinoma
2,141764693,141912571,lung,carcinoma,squamous_cell_carcinoma
2,141771132,141960715,lung,carcinoma,squamous_cell_carcinoma
2,141797709,142013666,lung,carcinoma,squamous_cell_carcinoma
2,141809227,142220735,lung,carcinoma,squamous_cell_carcinoma
2,141811506,141873954,lung,carcinoma,squamous_cell_carcinoma
2,141817548,142109093,lung,carcinoma,adenocarcinoma
2,141844434,142082244,pancreas,carcinoma,NS
2,141899085,142135393,kidney,carcinoma,clear_cell_renal_cell_carcinoma
2,141906103,142502946,urinary_tract,carcinoma,NS
2,141932472,142006135,pancreas,carcinoma,NS
2,141949444,142013666,ovary,carcinoma,serous_carcinoma
2,141975422,142689093,lung,carcinoma,squamous_cell_carcinoma
2,141991535,142074734,ovary,carcinoma,serous_carcinoma
2,142006662,143603794,pancreas,carcinoma,NS
2,142013612,142094007,endometrium,carcinoma,endometrioid_carcinoma
2,142013666,142196555,large_intestine,carcinoma,adenocarcinoma
2,142013666,142111183,lung,carcinoma,squamous_cell_carcinoma
2,142071687,142180831,ovary,carcinoma,serous_carcinoma
2,142077308,142309114,lung,carcinoma,squamous_cell_carcinoma
2,142088764,142124008,pancreas,carcinoma,NS
2,142093588,142093588,ovary,carcinoma,serous_carcinoma
2,142119402,144166523,pancreas,carcinoma,NS
2,142143609,142213225,large_intestine,carcinoma,adenocarcinoma
2,142172366,142702491,pancreas,carcinoma,NS
2,142195756,142533767,breast,carcinoma,NS
2,142227759,142488529,lung,carcinoma,adenocarcinoma
2,142229501,142459601,lung,carcinoma,squamous_cell_carcinoma
2,142230564,142247908,urinary_tract,carcinoma,NS
2,142233441,142416365,pancreas,carcinoma,NS
2,142274895,142585905,breast,carcinoma,ductal_carcinoma
2,142517668,142665064,pancreas,carcinoma,NS
2,142530266,142540240,lung,carcinoma,adenocarcinoma
2,142565838,145876745,pancreas,carcinoma,NS
2,142593683,142637466,pancreas,carcinoma,NS
2,142608783,142769025,lung,carcinoma,squamous_cell_carcinoma
2,142646459,142723425,lung,carcinoma,squamous_cell_carcinoma
2,142668576,160049500,pancreas,carcinoma,NS
2,142671167,142695398,pancreas,carcinoma,NS
2,142697647,142909146,pancreas,carcinoma,NS
2,142723642,142751983,lung,carcinoma,squamous_cell_carcinoma
2,142768518,143285407,ovary,carcinoma,serous_carcinoma
2,142824137,146672778,pancreas,carcinoma,NS
2,142839970,142912649,pancreas,carcinoma,NS
2,142910683,168101570,pancreas,carcinoma,NS
2,142942925,150714840,pancreas,carcinoma,NS
2,142993458,145868177,pancreas,carcinoma,NS
2,143043285,145875794,pancreas,carcinoma,NS
2,143043285,146124454,pancreas,carcinoma,NS
2,143387612,143845749,pancreas,carcinoma,NS
2,143563204,143576439,kidney,carcinoma,clear_cell_renal_cell_carcinoma
2,143607317,154032484,pancreas,carcinoma,NS
2,143607317,145875794,pancreas,carcinoma,NS
2,143612415,145929689,pancreas,carcinoma,NS
2,143918011,143935310,breast,carcinoma,NS
2,143920386,144101819,pancreas,carcinoma,NS
2,144106558,145506108,pancreas,carcinoma,NS
2,144168037,146124454,pancreas,carcinoma,NS
2,144668068,144700706,large_intestine,carcinoma,adenocarcinoma
2,145203785,145254962,lung,carcinoma,squamous_cell_carcinoma
2,145324977,146343560,endometrium,carcinoma,endometrioid_carcinoma
2,145361927,146295070,lung,carcinoma,squamous_cell_carcinoma
2,145519623,146371961,pancreas,carcinoma,NS
2,145872061,147763602,pancreas,carcinoma,NS
2,145876998,146241567,pancreas,carcinoma,NS
2,145885043,147586507,pancreas,carcinoma,NS
2,145885043,149277896,pancreas,carcinoma,NS
2,145925068,146385414,large_intestine,carcinoma,adenocarcinoma
2,145938081,147812704,pancreas,carcinoma,NS
2,145965660,146697698,lung,carcinoma,squamous_cell_carcinoma
2,146133472,147586507,pancreas,carcinoma,NS
2,146133472,147558579,pancreas,carcinoma,NS
2,146133472,147586507,pancreas,carcinoma,NS
2,146133472,147639873,pancreas,carcinoma,NS
2,146207397,147763602,pancreas,carcinoma,NS
2,146244452,147691096,pancreas,carcinoma,NS
2,146381260,146862731,pancreas,carcinoma,NS
2,146680638,147856771,pancreas,carcinoma,NS
2,146736345,146961859,pancreas,carcinoma,NS
2,146850239,146897275,pancreas,carcinoma,NS
2,146865079,146878988,lung,carcinoma,squamous_cell_carcinoma
2,146865243,146877806,large_intestine,carcinoma,adenocarcinoma
2,146866008,146885474,pancreas,carcinoma,NS
2,146866008,146876881,pancreas,carcinoma,NS
2,146866008,146878344,pancreas,carcinoma,NS
2,146880933,151645865,pancreas,carcinoma,NS
2,147262620,150656823,pancreas,carcinoma,NS
2,147559341,149276546,pancreas,carcinoma,NS
2,147591374,148619746,pancreas,carcinoma,NS
2,147591374,154057704,pancreas,carcinoma,NS
2,147655999,148273120,pancreas,carcinoma,NS
2,147691721,148563890,pancreas,carcinoma,NS
2,147739149,148206068,pancreas,carcinoma,NS
2,147766421,148617292,pancreas,carcinoma,NS
2,147816283,150394925,pancreas,carcinoma,NS
2,147863014,149159429,pancreas,carcinoma,NS
2,147977052,149293831,pancreas,carcinoma,NS
2,148372555,148930755,pancreas,carcinoma,NS
2,148538088,149110873,pancreas,carcinoma,NS
2,148570072,148977583,pancreas,carcinoma,NS
2,148619746,149277896,pancreas,carcinoma,NS
2,148643956,149003398,pancreas,carcinoma,NS
2,148649175,149271642,pancreas,carcinoma,NS
2,148649175,149003398,pancreas,carcinoma,NS
2,148839547,148919796,large_intestine,carcinoma,adenocarcinoma
2,148857689,149050905,lung,carcinoma,squamous_cell_carcinoma
2,148872237,149059146,lung,carcinoma,squamous_cell_carcinoma
2,148983394,149273689,pancreas,carcinoma,NS
2,149116015,151481285,ovary,carcinoma,serous_carcinoma
2,149164048,150171363,pancreas,carcinoma,NS
2,149194313,176643561,ovary,carcinoma,serous_carcinoma
2,149276546,149319042,pancreas,carcinoma,NS
2,149277896,150147278,pancreas,carcinoma,NS
2,149279361,149304681,pancreas,carcinoma,NS
2,149284068,150382926,pancreas,carcinoma,NS
2,149320136,153811011,pancreas,carcinoma,NS
2,149357156,151741204,ovary,carcinoma,serous_carcinoma
2,149561532,149616080,lung,carcinoma,squamous_cell_carcinoma
2,150151036,155596438,pancreas,carcinoma,NS
2,150167831,150188932,pancreas,carcinoma,NS
2,150171363,150193025,pancreas,carcinoma,NS
2,150177954,150193025,pancreas,carcinoma,NS
2,150194002,151890227,pancreas,carcinoma,NS
